Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features
정신병 테스트,Informational,1000,"0.68,0.77,0.77,0.77,0.77,0.77,0.77,0.77,1.00,0.77,0.77,0.77",5,0.09,0.22,"Image pack, Video, Related searches"
첫인상 테스트,Informational,1000,"0.77,0.77,0.77,0.77,0.77,0.77,1.00,0.68,0.68,0.77,0.55,0.45",10,0.00,0.33,"Image pack, Video, Related searches"
치매 테스트,Informational,1000,"0.45,0.55,1.00,0.81,0.62,1.00,0.55,0.55,0.55,0.55,0.55,0.62",18,0.16,0.20,"Image, Image pack, Video, Video carousel, Related searches"
쿨톤 웜톤 테스트,Informational,1000,"0.77,0.77,0.77,1.00,1.00,1.00,0.77,0.77,0.77,0.68,0.68,1.00",14,0.08,0.12,"Image pack, Video, Video carousel, Related searches"
프린터 테스트 이미지,Informational,1000,"0.77,0.77,0.77,0.68,0.68,0.68,1.00,0.77,0.77,0.68,0.77,0.20",3,0.00,0.33,"Image pack, Video, Related searches"
해리포터 테스트,Informational,1000,"0.81,0.81,0.62,0.62,0.62,1.00,0.81,0.62,0.55,0.55,0.55,0.55",11,0.00,0.33,"Image pack, Video, Related searches"
fishbowl 테스트,Informational,880,"0.88,1.00,0.72,0.88,0.48,0.39,0.59,0.48,0.88,0.59,0.48,0.59",15,0.47,0.02,"Image pack, Video, Related searches"
mpti,Informational,880,"0.88,0.88,0.88,0.88,0.88,1.00,0.88,0.59,1.00,0.88,0.88,0.72",31,0.07,0.24,"Reviews, Image pack, Video, People also ask, Related searches, Ads bottom"
sbti 테스트,"Informational, Commercial",880,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.30,0.04",13,0.02,0.14,"Reviews, Video, Related searches, Ads bottom"
강박증 테스트,Informational,880,"0.88,1.00,1.00,0.88,1.00,0.88,0.88,0.88,0.88,0.88,1.00,1.00",10,0.55,0.22,"Image pack, Video, People also ask, Related searches"
고음 주역 테스트 가사,Informational,880,"0.25,0.20,0.13,0.11,0.09,0.16,0.79,1.00,1.00,0.67,0.67,0.42",22,0.00,0.33,"Video, Video carousel, Related searches"
공간 지각 능력 테스트,Informational,880,"0.88,0.88,0.88,0.88,1.00,0.88,0.72,0.72,0.88,1.00,1.00,0.88",15,0.21,0.02,"AI Overview, Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
난독증 테스트 문장,Informational,880,"0.88,0.88,0.88,0.88,0.88,1.00,1.00,0.88,0.88,1.00,0.88,0.88",15,0.00,0.33,"Reviews, Image pack, Video, Related searches"
남자 강직도 테스트,Informational,880,"1.00,0.88,0.72,0.88,0.88,0.72,0.88,0.72,0.88,0.72,0.72,0.59",11,0.44,0.10,"AI Overview, Image pack, Video, Related searches"
대인 기피증 테스트,Informational,880,"0.77,1.00,0.77,0.55,0.37,0.45,0.55,0.55,0.68,0.55,0.77,0.77",8,0.09,0.07,"Video, Related searches"
무의식 심리 테스트,Informational,880,"0.88,0.88,0.72,1.00,0.88,1.00,0.88,0.72,0.72,0.72,0.72,0.72",21,0.56,0.04,"Image, Image pack, Video, Video carousel, Related searches"
번인 테스트,Informational,880,"0.68,0.68,0.77,0.68,0.55,0.55,0.77,0.77,1.00,0.77,1.00,1.00",14,0.00,0.33,"Image pack, Video, Related searches"
베타 테스트,Informational,880,"0.88,0.88,0.88,0.72,0.88,0.72,0.72,0.72,1.00,1.00,0.88,0.88",27,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
빅 5,Informational,880,"0.72,0.72,0.88,0.88,0.72,1.00,1.00,0.72,0.88,0.88,0.88,0.72",26,0.23,0.01,"Image, Image pack, Video, Video carousel, People also ask, Related searches"
사이코 테스트,Informational,880,"0.68,0.45,0.55,0.55,0.77,0.68,0.68,0.68,0.55,0.68,0.68,1.00",25,0.01,0.13,"Reviews, Video, Video carousel, Related searches"
성인 애착 유형 테스트,Informational,880,"0.37,0.45,0.45,0.45,0.55,0.55,0.62,0.45,0.45,1.00,0.62,0.62",20,0.01,0.09,"AI Overview, Video, Related searches"
성향 자 테스트,Informational,880,"0.11,0.14,0.09,0.17,0.53,0.68,1.00,0.53,1.00,0.38,0.53,0.68",25,0.15,0.05,"Video, People also ask, Related searches"
싸이코 테스트,Informational,880,"0.68,0.45,0.55,0.55,0.77,0.68,0.68,0.68,0.55,0.68,0.68,1.00",15,0.01,0.13,"Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
싸패 테스트,Informational,880,"0.55,0.68,1.00,0.68,0.55,0.68,0.68,0.77,0.68,0.68,0.68,1.00",12,0.01,0.10,"Reviews, Image pack, Video, Video carousel, Related searches"
에임 테스트,Informational,880,"1.00,1.00,1.00,1.00,0.88,0.88,0.88,0.88,0.72,0.88,0.88,0.72",14,0.00,0.33,"Reviews, Video, Video carousel, Related searches"
연애 심리 테스트,Informational,880,"1.00,0.88,0.72,0.88,0.88,0.88,1.00,0.72,0.88,0.88,0.88,0.88",21,0.57,0.12,"Image pack, Video, Video carousel, Related searches"
인터넷 핑 테스트,Informational,880,"1.00,0.88,0.72,0.72,0.88,0.88,0.88,1.00,0.88,0.72,0.72,0.72",27,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, Related searches"
자폐 테스트,Informational,880,"0.05,0.05,0.07,0.23,0.16,1.00,0.13,0.16,0.13,0.16,0.09,0.09",11,0.08,0.04,"Image pack, Video, People also ask, Related searches"
잘 생김 테스트,Informational,880,"1.00,0.77,0.77,0.68,0.55,0.55,0.68,0.55,0.55,0.55,0.68,0.45",8,0.00,0.33,"Reviews, Video, Related searches"
정규식 테스트,"Informational, Transactional",880,"1.00,0.88,0.88,0.72,0.72,0.72,0.59,0.39,0.59,0.39,0.32,0.32",8,0.00,0.33,"Video, Related searches"
조현 병 테스트,Informational,880,"0.88,1.00,0.72,0.88,0.72,0.72,0.72,0.59,1.00,0.72,0.72,0.72",6,0.15,0.03,"Video, People also ask, Related searches"
청력 테스트,Informational,880,"0.30,0.30,0.30,0.30,0.25,0.30,0.30,0.30,1.00,0.09,0.09,0.09",23,0.45,0.11,"Image pack, Video, Video carousel, Related searches"
카메라 테스트,Informational,880,"1.00,0.88,1.00,1.00,0.88,0.72,0.88,0.72,0.88,1.00,1.00,0.88",25,0.00,0.33,"Reviews, Image pack, Video, Related searches"
컴퓨터 성능 테스트,Informational,880,"1.00,1.00,0.77,0.55,0.68,0.55,0.68,0.55,0.55,0.55,0.45,0.45",15,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
타임스 mbti,Informational,880,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",14,0.00,0.00,"AI Overview, Reviews, Video"
태양인 태음인 소양인 소음인 테스트,Informational,880,"0.82,1.00,0.67,1.00,0.82,0.82,0.82,0.67,1.00,0.82,0.67,0.67",10,0.00,0.33,"Image pack, Video, Video carousel, People also ask"
히라가나 테스트,"Informational, Transactional",880,"0.31,0.38,0.31,0.38,0.38,0.46,0.46,0.38,1.00,1.00,0.46,0.68",10,0.22,0.01,"Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
19 금 테스트,Informational,720,"1.00,0.82,1.00,0.82,0.82,0.82,1.00,0.82,0.67,0.67,0.82,0.67",12,0.00,0.01,"Image pack, Video, Related searches"
mbti 정식 검사,Informational,720,"1.00,0.72,0.72,0.72,0.48,0.72,0.72,0.59,0.59,0.72,0.72,0.72",25,0.27,0.31,"AI Overview, Reviews, Image pack, Video, Video carousel, Related searches"
sm 성향 테스트,Informational,720,"1.00,1.00,1.00,0.82,0.82,1.00,1.00,0.82,1.00,0.82,0.82,0.67",24,0.01,0.06,"People also ask, Related searches"
ㅂㅁㄱ,Informational,720,"0.06,0.14,0.06,0.07,0.07,0.21,0.38,0.68,0.68,0.84,1.00,1.00",18,0.00,0.33,"AI Overview, Video, Related searches"
갤럭시 번인 테스트,Informational,720,"0.05,0.05,0.06,0.05,0.05,0.13,0.24,0.44,0.44,0.67,0.81,1.00",25,0.00,0.33,"AI Overview, Image pack, Video, Related searches"
경계선 지능 테스트,Informational,720,"0.59,0.72,0.72,0.72,0.48,0.88,0.88,0.72,1.00,1.00,1.00,1.00",27,0.14,0.39,"Image, Image pack, Video, People also ask, Related searches, Ads top, Ads middle"
데레 테스트,Informational,720,"0.11,0.16,0.09,0.45,1.00,1.00,0.81,0.62,0.45,0.45,0.62,0.62",20,0.00,0.33,"Image pack, Video, Related searches"
로르 샤흐 테스트,Informational,720,"1.00,0.82,0.82,0.82,0.82,0.82,0.82,0.67,1.00,0.82,0.82,0.67",18,0.00,0.33,"Image, Image pack, Video, Related searches"
마우스 클릭 테스트,Informational,720,"0.82,0.82,1.00,1.00,1.00,0.55,0.67,0.67,0.67,0.67,0.67,0.67",16,2.87,0.01,"Video, People also ask, Related searches"
방구석,Informational,720,"0.45,0.45,0.45,0.37,0.37,0.37,0.45,0.37,0.62,0.45,0.45,1.00",31,0.00,0.23,"Image pack, Video, People also ask, Related searches"
백준 코딩 테스트,"Informational, Transactional",720,"0.72,0.59,0.72,0.59,0.59,0.48,0.59,0.59,1.00,0.72,0.39,0.26",12,0.55,0.10,"Video, Video carousel, People also ask, Related searches"
비슷한 사이트,Informational,720,"1.00,0.82,1.00,1.00,1.00,1.00,0.82,0.82,0.82,0.82,1.00,1.00",18,2.49,0.33,"Video, Related searches"
빅 파이브,Informational,720,"0.67,0.67,0.67,0.82,1.00,0.82,0.82,0.55,1.00,1.00,1.00,0.82",22,0.16,0.02,"Image pack, Video, Video carousel, Related searches"
빛샘 현상 테스트,Informational,720,"0.00,0.01,0.00,0.00,0.01,0.09,0.30,0.45,0.55,0.66,1.00,1.00",15,0.00,0.33,"Video, People also ask, Related searches"
사랑 테스트,Informational,720,"0.55,0.55,0.55,0.45,0.45,0.55,0.68,0.68,0.55,0.55,0.45,1.00",12,0.11,0.19,"Image pack, Video, Video carousel, Related searches"
사상 체질 테스트,Informational,720,"0.82,1.00,0.82,1.00,0.82,0.82,0.82,0.67,0.82,0.67,0.82,0.67",12,0.55,0.01,"Image pack, Video, Related searches"
성 성향 심리 테스트,Informational,720,"1.00,0.88,1.00,0.32,0.01,1.00,0.72,0.59,0.59,0.32,0.72,0.88",18,0.25,0.03,"Image pack, Video, Related searches"
성격 유형,Informational,720,"0.82,0.82,0.82,0.82,0.82,1.00,0.82,0.67,1.00,1.00,1.00,0.82",29,0.05,0.04,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
성적 성향 테스트,Informational,720,"0.82,0.67,0.67,1.00,0.82,0.82,1.00,0.82,0.82,0.82,0.67,0.67",17,0.01,0.07,"Video, Related searches"
스피커 테스트,"Informational, Transactional",720,"0.67,0.67,0.82,0.55,0.67,0.67,0.67,1.00,1.00,1.00,0.82,0.82",15,0.00,0.33,"Video, Video carousel, Short videos, Related searches"
심리 테스트 연애,Informational,720,"0.82,0.82,0.67,0.67,0.67,0.67,0.82,0.67,0.82,1.00,0.82,1.00",12,0.62,0.09,"Image pack, Video"
아이폰 디스플레이 테스트,Informational,720,"0.00,0.01,0.02,0.02,0.02,0.11,0.30,0.44,0.54,0.67,1.00,1.00",25,0.00,0.33,"AI Overview, Video, Video carousel, Short videos, Related searches"
아이폰 번인 테스트,Informational,720,"0.02,0.02,0.03,0.02,0.03,0.11,0.23,0.43,0.43,0.66,1.00,1.00",14,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches"
얼굴 나이 테스트,Informational,720,"0.82,0.67,1.00,0.67,0.67,0.82,1.00,0.67,0.67,0.44,0.67,0.82",18,0.25,0.02,"Reviews, Video, People also ask, Related searches"
에고 그램 테스트,Navigational,720,"0.59,0.72,0.72,0.59,1.00,1.00,0.88,0.72,0.72,0.72,0.72,0.72",23,0.28,0.02,"Sitelinks, Image pack, Video, Related searches"
연애 성향 테스트,Informational,720,"0.82,0.82,0.82,1.00,0.82,0.82,1.00,1.00,0.82,0.82,0.82,0.82",18,0.30,0.11,"Reviews, Image pack, Video, Related searches"
일본어 발음 테스트,Informational,720,"0.37,0.30,0.30,0.30,0.45,1.00,0.77,0.68,0.68,0.68,0.68,0.77",15,0.37,0.02,"Image pack, Video, Video carousel, Related searches"
자살 가능성 테스트,Informational,720,"0.00,0.81,0.45,0.81,0.62,0.00,0.00,1.00,0.37,0.00,0.37,0.81",9,0.00,0.00,"AI Overview, Video, Related searches"
재미있는 사이트,Informational,720,"0.55,0.45,0.68,0.37,0.45,0.45,0.30,0.30,0.68,0.77,0.77,1.00",17,0.00,0.33,"Sitelinks, AI Overview, Video, Related searches, Ads top, Ads middle"
정확한 사이코 패스 테스트,Informational,720,"0.82,0.82,0.67,1.00,0.82,0.67,0.67,0.67,1.00,0.67,0.82,0.67",10,0.09,0.01,"Reviews, Video, Video carousel, Related searches"
캐릭터 테스트,Informational,720,"1.00,0.82,0.67,0.67,0.82,0.82,0.82,0.82,0.55,0.67,0.67,0.67",14,0.46,0.01,"Reviews, Image, Image pack, Video, Video carousel, Related searches"
커플 테스트,Informational,720,"1.00,1.00,0.67,0.82,1.00,1.00,0.82,0.82,0.82,0.82,1.00,0.82",12,0.64,0.05,"Reviews, Image, Video, Related searches"
코딩 테스트 준비,Informational,720,"1.00,0.82,1.00,0.82,0.67,0.67,0.82,0.44,0.82,0.55,0.44,0.44",14,0.85,0.47,"Sitelinks, Video, Related searches"
키 입력 테스트,Informational,720,"1.00,0.88,0.72,0.59,0.59,0.72,0.72,0.72,0.72,0.72,0.88,0.88",13,0.00,0.33,"Reviews, Video, People also ask, Related searches"
키보드 동시 입력 테스트,Informational,720,"1.00,0.88,0.88,1.00,0.88,0.72,0.72,0.59,0.48,0.59,0.59,0.72",11,0.00,0.33,"Video, Related searches"
타자 테스트,Informational,720,"0.72,0.59,0.72,0.88,1.00,1.00,0.72,0.59,1.00,0.72,0.72,0.59",19,0.00,0.33,"Reviews, Video, People also ask, Related searches"
테스트 월드,Navigational,720,"0.55,1.00,0.68,0.55,0.30,0.68,0.45,0.25,0.45,0.30,0.20,1.00",24,0.00,0.33,"Sitelinks, Reviews, Video, Related searches"
테스트 이미지,Informational,720,"0.82,0.82,0.82,0.67,0.82,0.82,0.82,0.67,0.82,0.82,1.00,0.82",25,0.00,0.33,"Image, Image pack, Related searches"
테스트 하로,Navigational,720,"1.00,1.00,1.00,1.00,0.82,0.55,0.55,0.44,0.82,1.00,0.67,0.67",23,0.36,0.02,"Sitelinks, Video, Related searches"
프린터 테스트,Informational,720,"0.82,0.82,1.00,0.82,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",9,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, Related searches"
화면 테스트,Navigational,720,"0.67,0.82,0.82,0.67,0.67,0.67,0.82,0.82,1.00,0.82,0.82,0.82",19,0.00,0.33,"Sitelinks, Image pack, Video, Video carousel, Related searches"
e2e 테스트,Informational,590,"0.67,0.67,0.67,0.55,0.82,0.67,0.82,0.82,1.00,1.00,1.00,1.00",14,12.65,0.03,"AI Overview, Video, Video carousel, People also ask, Related searches"
mbti test korean,Informational,590,"1.00,0.82,0.82,0.82,0.55,0.55,0.55,0.44,0.55,0.44,0.36,0.36",28,0.19,0.53,"Reviews, Video, Related searches"
mbti тест,Informational,590,"1.00,0.82,0.82,0.67,0.67,0.67,0.82,0.67,0.82,0.82,0.67,0.54",23,0.16,0.22,"Image pack, Video, People also ask, Related searches"
mdti,Informational,590,"1.00,1.00,0.81,0.81,1.00,1.00,0.81,0.66,1.00,1.00,1.00,0.66",27,0.03,0.09,"Image, Image pack, Video, Video carousel, Related searches"
occt 테스트,Informational,590,"1.00,1.00,1.00,0.67,0.82,0.82,0.67,0.67,0.54,0.54,0.54,0.54",19,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, Related searches"
공감 능력 테스트,Informational,590,"0.82,1.00,0.82,0.67,0.55,0.67,0.55,0.55,0.67,0.67,0.67,0.82",15,0.13,0.03,"Video, Related searches"
그래픽 카드 성능 테스트,Informational,590,"0.67,0.82,0.82,0.82,1.00,1.00,1.00,0.67,0.82,0.67,0.54,0.54",15,0.00,0.33,"Video, Video carousel, People also ask, Related searches"
그림 심리 테스트,Informational,590,"1.00,1.00,0.82,1.00,0.82,0.82,0.82,0.82,0.82,0.82,0.67,0.82",12,0.00,0.33,"Image pack, Video, Video carousel"
단위 테스트,Informational,590,"1.00,0.82,0.82,0.67,0.67,0.54,0.67,0.54,0.67,0.67,0.67,0.54",23,0.00,0.33,"AI Overview, Video, Knowledge panel, Related searches"
대통령 테스트,Informational,590,"0.38,0.11,0.14,0.07,0.09,0.17,0.38,0.46,0.68,0.84,0.84,1.00",11,0.00,0.33,"Image pack, Video, Related searches"
도화살 테스트,Informational,590,"0.82,0.82,0.67,0.67,0.67,0.82,1.00,1.00,0.82,0.82,0.82,1.00",16,0.10,0.17,"Video, People also ask, Related searches"
램 테스트,Informational,590,"0.67,0.82,0.67,0.82,1.00,1.00,1.00,0.82,0.82,0.67,0.67,0.67",23,0.00,0.01,"AI Overview, Video, Video carousel, Related searches"
마이크 테스트 사이트,Informational,590,"0.55,0.55,0.45,0.68,0.20,0.37,0.45,0.37,0.68,0.77,1.00,0.77",11,0.00,0.33,"Video, Related searches"
맹점 테스트,Informational,590,"0.05,0.04,0.07,0.06,0.07,0.14,0.31,0.46,0.53,0.68,1.00,1.00",26,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, Related searches"
모니터 무결점 테스트,Navigational,590,"0.67,0.67,0.67,0.44,0.67,0.55,0.82,0.67,1.00,0.82,0.82,0.82",6,0.00,0.33,"Video, Video carousel, Related searches"
모니터 테스트 사이트,Navigational,590,"0.21,0.39,0.48,0.59,0.59,0.72,0.59,0.59,1.00,0.72,0.88,0.72",11,0.00,0.33,"Sitelinks, Video, Related searches"
무료 성격 유형 검사,Informational,590,"0.48,0.48,0.48,0.48,0.48,0.59,0.59,0.48,0.88,1.00,0.72,0.59",31,0.18,0.05,"Video, Related searches"
봉봉 테스트,Navigational,590,"1.00,0.67,0.55,0.67,0.44,0.44,0.44,0.36,0.44,0.36,0.44,0.55",26,0.00,0.33,"Sitelinks, Video, Related searches"
불면증 테스트,Informational,590,"0.67,0.67,1.00,0.82,0.67,0.67,0.55,0.67,0.55,0.82,0.55,0.67",15,0.38,0.12,"Image pack, Video, Video carousel, People also ask, Related searches"
사시 테스트,Informational,590,"0.82,1.00,0.82,0.82,0.67,0.67,0.67,0.67,0.54,0.67,0.54,0.54",18,0.45,0.03,"Image, Image pack, Video, Video carousel, Short videos, People also ask, Related searches"
사운드 테스트,"Informational, Transactional",590,"0.30,0.30,0.30,0.37,0.45,0.30,0.30,0.24,1.00,0.37,0.37,0.55",16,0.00,0.33,"Reviews, Video, Video carousel, People also ask, Related searches"
상식 테스트,Informational,590,"1.00,1.00,0.67,0.82,0.67,0.82,0.82,0.67,0.67,0.82,0.82,1.00",26,0.00,0.33,"Video, Video carousel, Related searches"
색깔 테스트,Informational,590,"0.82,0.67,0.55,0.55,0.55,0.67,0.67,0.67,0.82,1.00,1.00,0.82",15,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
성 취향 테스트,Informational,590,"1.00,1.00,0.67,0.44,0.55,0.67,0.82,0.67,0.67,0.55,0.55,0.55",18,0.15,0.06,"Image pack, Video"
성욕 테스트,Informational,590,"0.82,0.82,0.82,0.82,0.67,1.00,0.82,0.82,0.67,0.67,0.54,0.67",12,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
스마일 증후군 테스트,Informational,590,"1.00,1.00,1.00,0.67,1.00,1.00,0.54,0.82,0.82,0.54,0.54,0.54",12,0.09,0.12,"Image pack, People also ask, Related searches"
스마트 폰 중독 테스트,Informational,590,"0.44,0.44,1.00,0.55,0.44,0.44,0.36,0.44,0.55,0.82,0.82,1.00",10,0.00,0.33,"Video, Related searches"
씹덕 테스트,Informational,590,"0.82,0.82,0.67,1.00,0.82,0.82,0.67,0.67,0.54,0.54,0.67,0.44",11,0.00,0.33,Related searches
아스퍼거 증후군 테스트,Informational,590,"0.82,0.82,0.82,0.44,0.06,0.55,1.00,0.55,0.82,1.00,0.82,0.55",23,0.02,0.05,"Image pack, Video, People also ask, Related searches"
얀 데레 테스트,"Informational, Transactional",590,"0.25,0.25,0.20,0.25,0.55,0.68,0.68,0.68,0.68,0.68,0.77,1.00",24,0.00,0.33,"Sitelinks, Image pack, Video, Related searches"
양성애 테스트,Informational,590,"1.00,1.00,1.00,0.82,0.54,0.54,0.67,0.67,0.67,0.67,0.54,0.54",23,0.00,0.33,"Image pack, Video, Related searches"
얼굴 동물 상 테스트,Informational,590,"0.67,0.82,0.67,1.00,0.67,0.67,0.82,0.67,0.54,0.67,0.67,0.82",15,0.00,0.33,"Image pack, Video, Related searches"
연타 테스트,Informational,590,"1.00,1.00,1.00,0.82,0.82,0.82,0.67,0.55,0.44,0.55,0.55,0.67",15,0.00,0.33,"Reviews, Related searches"
웜톤 쿨톤 테스트,Informational,590,"0.25,0.30,0.25,0.30,0.37,0.37,0.55,0.68,0.77,0.77,1.00,1.00",7,0.73,0.01,"Image pack, Video, Video carousel, Related searches"
인권 감수성 테스트,Informational,590,"0.06,0.68,1.00,0.53,0.25,0.07,0.03,0.02,0.46,0.17,0.11,0.06",10,0.00,0.33,"Image pack, Video, Related searches"
자기 혐오 테스트,Informational,590,"1.00,1.00,1.00,0.81,0.81,0.81,0.81,0.66,0.81,0.81,0.81,0.81",15,0.05,0.16,"Video, People also ask, Related searches"
적록 색약 테스트,"Informational, Transactional",590,"0.67,0.67,0.82,0.67,0.82,0.82,0.67,1.00,1.00,0.82,1.00,1.00",12,0.00,0.33,"Reviews, Image, Image pack, Video, Related searches"
조울증 테스트,Informational,590,"1.00,0.82,0.82,0.82,0.67,0.67,0.82,1.00,1.00,0.82,0.82,1.00",18,0.41,0.02,"AI Overview, Video, Video carousel, Related searches, Ads top, Ads middle"
주사율 테스트,Informational,590,"1.00,1.00,1.00,0.81,0.66,0.81,1.00,1.00,1.00,0.81,0.81,0.81",15,0.00,0.33,"Video, Related searches"
착한 아이 증후군 테스트,Informational,590,"1.00,1.00,1.00,0.81,0.81,0.81,0.81,0.81,0.66,0.81,0.81,0.81",6,0.26,0.02,"Image pack, Video, Related searches"
취향 테스트,Informational,590,"0.82,1.00,0.82,0.82,0.82,0.82,1.00,0.82,0.82,0.82,0.82,0.82",12,0.05,0.02,"Image pack, Video, Related searches"
치매 테스트 문제,Informational,590,"0.67,0.67,0.67,0.67,0.54,1.00,0.82,0.67,1.00,1.00,1.00,1.00",14,0.42,0.19,"Image pack, Video, Video carousel, People also ask, Related searches"
카페 음료 테스트,Informational,590,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",12,0.71,0.00,Video
키보드 테스트 프로그램,Informational,590,"0.39,0.48,0.88,1.00,1.00,0.59,0.59,0.72,0.59,0.48,0.59,0.48",10,0.00,0.33,"AI Overview, Video, Related searches"
테스트 드라이브,Informational,590,"0.82,0.82,0.82,0.82,0.82,1.00,1.00,0.82,0.82,0.67,0.82,0.82",28,0.56,0.02,"Image pack, Video, People also ask, Related searches"
테스트 로 테론,Informational,590,"1.00,1.00,0.82,0.82,0.55,0.44,0.55,0.55,0.44,0.44,0.55,0.44",29,0.00,0.01,"AI Overview, Reviews, Image, Image pack, Video, People also ask, Related searches"
테스트 플라이트,Informational,590,"0.37,0.30,0.30,0.30,0.30,0.37,0.45,0.55,0.68,0.68,0.77,1.00",27,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
텟,Informational,590,"0.82,0.67,0.82,0.82,0.67,0.82,1.00,0.67,0.67,0.82,0.82,0.82",22,0.00,0.33,"Image pack, Video"
파일럿 테스트,Informational,590,"1.00,0.81,1.00,1.00,1.00,0.81,1.00,0.66,0.81,1.00,0.81,1.00",17,0.00,0.33,"AI Overview, Video, People also ask, Knowledge panel, Related searches"
피부 타입 테스트,Informational,590,"0.48,0.59,0.48,0.88,0.72,0.72,0.72,0.88,0.72,0.72,1.00,0.59",7,0.78,0.09,"Image, Video, Video carousel, Short videos, Related searches"
